row_key,excel_row,item_id,setor,cotacao,data_cotacao,pedido,data_pedido,fornecedor,produto,quantidade,valor,origem,status_compra,disciplina,observacao,source,metadata
xlsx-25-05-26-r0216,216,07C,SETOR 7C,,,,,ENTER,CONSTRUÇÃO DO LABORATORIO - OPÇÃO 2,1.0,40894.8,BRASIL,Em Orçamento,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 216, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0217,217,09,SETOR 9,,,,,DIAMETTRO,CONSTRUÇÃO DE SALA DE TREINAMENTO E SALA HSSE,1.0,192136.0,BRASIL,Orçamento não Aprovado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 217, ""original_status"": ""Orçamento não Apravado""}"
xlsx-25-05-26-r0218,218,09,SETOR 9,,,,,ENTER,CONSTRUÇÃO DE SALA DE TREINAMENTO E SALA HSSE,1.0,495386.0,BRASIL,Orçamento não Aprovado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 218, ""original_status"": ""Orçamento não Apravado""}"
xlsx-25-05-26-r0219,219,02,SETOR 2,,,,,COMPRA DE CABOS ELÉTRICOS PARA LIGAÇÃO DO PAINEL 380V,COMPRA DE CABOS ELÉTRICOS PARA LIGAÇÃO DO PAINEL 380V,0.0,0.0,BRASIL,Em Orçamento,ELÉTRICA,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 219, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0220,220,02,SETOR 2,,,42553,2026-02-24,COMPRA DE LUMINÁRIAS,COMPRA DE LUMINÁRIAS,0.0,600.0,BRASIL,Comprado,ELÉTRICA,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 220, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0221,221,02,SETOR 2,,,,,COMPRA DE PAINÉIS ELÉTRICOS,COMPRA DE PAINÉIS ELÉTRICOS,0.0,0.0,BRASIL,Em Orçamento,ELÉTRICA,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 221, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0222,222,02,SETOR 2,,,,,COMPRA DE ELETROCALHAS,COMPRA DE ELETROCALHAS,0.0,0.0,BRASIL,Em Orçamento,ELÉTRICA,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 222, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0223,223,03,SETOR 3,,,,,COMPRA DE CABOS ELÉTRICOS,COMPRA DE CABOS ELÉTRICOS,1.0,0.0,BRASIL,Em Orçamento,ELÉTRICA,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 223, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0224,224,03,SETOR 3,,,,,PINTURA E DEMARCAÇÕES DA ÁREA,PINTURA E DEMARCAÇÕES DA ÁREA,0.0,0.0,BRASIL,Em Orçamento,ELÉTRICA,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 224, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0225,225,04,SETOR 4,,2025-12-18,42924,2026-03-12,HENAN ZHONGGONG GROUP.,PÓRTICO PORTÁTIL 2T - 5M – GANTRY CRANE,1.0,15756.179999999998,CHINA,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 225, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0226,226,04,SETOR 4,,2025-12-18,42924,2026-03-12,HENAN ZHONGGONG GROUP.,PÓRTICO PORTÁTIL 2T - 8M – GANTRY CRANE,2.0,55862.895000000004,CHINA,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 226, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0227,227,06,SETOR 6,,,,,METALCOATING,CABINE DE JATO,1.0,200000.0,BRASIL,Orçamento não Aprovado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 227, ""original_status"": ""Orçamento não Apravado""}"
xlsx-25-05-26-r0228,228,06,SETOR 6,,,,,METALCOATING,TROLLER,1.0,75000.0,BRASIL,Orçamento não Aprovado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 228, ""original_status"": ""Orçamento não Apravado""}"
xlsx-25-05-26-r0229,229,06,SETOR 6,,,,,METALCOATING,CAVALETES,0.0,20000.0,BRASIL,Orçamento não Aprovado,OPERACIONAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 229, ""original_status"": ""Orçamento não Apravado""}"
xlsx-25-05-26-r0230,230,07C,SETOR 7C,,,,,METALCOATING,BOBCAT,1.0,30000.0,BRASIL,Orçamento não Aprovado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 230, ""original_status"": ""Orçamento não Apravado""}"
xlsx-25-05-26-r0231,231,07C,SETOR 7C,,,,,METALCOATING,LABORÁTORIO DE FBE | PULLOFF COMPLETO,1.0,400000.0,BRASIL,Orçamento não Aprovado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 231, ""original_status"": ""Orçamento não Apravado""}"
xlsx-25-05-26-r0232,232,06,SETOR 6,41908,2026-02-24,42593,2026-02-26,CENTRAL DE AÇO MACAE LTDA,"DOBRADIÇA GONZO 1""",6.0,101.4,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 232, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0233,233,06,SETOR 6,41908,2026-02-24,42594,2026-02-26,EDFER - COMERCIO DE FERRO E ACO LTDA,METALON DW 40 X 40 (CHAPA 18),48.0,705.6,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 233, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0234,234,06,SETOR 6,41908,2026-02-24,42594,2026-02-26,EDFER - COMERCIO DE FERRO E ACO LTDA,"CHAPA DE AÇO LISA 2,65 MM X 1200 MM X 3000 MM",3010.82,21015.52,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 234, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0235,235,06,SETOR 6,41908,2026-02-24,42594,2026-02-26,EDFER - COMERCIO DE FERRO E ACO LTDA,"CANTONEIRA DE FERRO 2"" (50,8 X 50,8 X 1/4"")",60.0,2059.2,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 235, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0236,236,15,SETOR 15,41908,2026-02-24,42594,2026-02-26,EDFER - COMERCIO DE FERRO E ACO LTDA,"BARRA CHATA 2 1/2"" X 1/4""",12.0,218.88,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 236, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0237,237,07B,SETOR 7B,41934,2026-02-26,42608,2026-02-27,G5 EQUIPAMENTOS E CONSTRUCAO LTDA,LOCAÇÃO - COMPACTADORA DE SOLO,1.0,580.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 237, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0238,238,14,SETOR 14,41832,2026-02-12,42524,2026-02-24,EDFER - COMERCIO DE FERRO E ACO LTDA,"PERFIL AC U SIMPLES 5"" 130 X 40 X 2,65 ESP",90.0,2907.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 238, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0239,239,14,SETOR 14,41832,2026-02-12,42524,2026-02-24,EDFER - COMERCIO DE FERRO E ACO LTDA,FERRO U 6 ENRIJECIDO 150X60 CH 2.65,156.0,6542.64,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 239, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0240,240,14,SETOR 14,41832,2026-02-12,42524,2026-02-24,EDFER - COMERCIO DE FERRO E ACO LTDA,"PERFIL AC U SIMPLES 100 X 40 X 2,65 ESP",48.0,1169.76,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 240, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0241,241,02,SETOR 2,41797,2026-02-12,042717,2026-03-04,RIOS & CORTES LTDA,PEDRA BRITADA,3.0,597.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 241, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0242,242,02,SETOR 2,41797,2026-02-12,042717,2026-03-04,RIOS & CORTES LTDA,"VERGALHAO CA 50 5/16""",40.0,1916.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 242, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0243,243,02,SETOR 2,41797,2026-02-12,042717,2026-03-04,RIOS & CORTES LTDA,AREIA,1.0,150.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 243, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0244,244,02,SETOR 2,41797,2026-02-12,042717,2026-03-04,RIOS & CORTES LTDA,SACO DE CIMENTO CPIII,10.0,399.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 244, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0245,245,02,SETOR 2,41797,2026-02-12,042717,2026-03-04,RIOS & CORTES LTDA,BLOCO DE CIMENTO 10X20X40,100.0,390.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 245, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0246,246,14,SETOR 14,41792,2026-02-12,42449,2026-02-15,RAFIL SUPRIMENTOS OFFSHORE LTDA,"PARAFUSO SEXTAVADO AUTOBROCANTE 12X4 ROSCA DUPLA 10,2CM",1000.0,2200.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 246, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0247,247,14,SETOR 14,41792,2026-02-12,42450,2026-02-15,LAGOS TELHAS LTDA,TELHAS SANDUICHE H=100MM,168.0,20143.2,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 247, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0248,248,14,SETOR 14,41792,2026-02-12,42449,2026-02-15,RAFIL SUPRIMENTOS OFFSHORE LTDA,FITA ANTICORROSIVA 100MM X 30M PRETA,5.0,1245.0,BRASIL,Comprado,OPERACIONAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 248, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0249,249,02,SETOR 2,41741,2026-02-10,42350,2026-02-10,COMERCIAL OFFSHORE MACAE PARAFUSOS E FERRAMENTAS,PARAFUSO GALVANIZADO PARA TELHAS CABEÇA 8 MM X 20 MM,1000.0,340.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 249, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0250,250,02,SETOR 2,41741,2026-02-10,42350,2026-02-10,COMERCIAL OFFSHORE MACAE PARAFUSOS E FERRAMENTAS,PARAFUSO GALVANIZADO PARA TELHAS CABEÇA 8 MM X 20 MM,200.0,64.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 250, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0251,251,03,SETOR 3,41705,2026-02-09,42397,2026-02-12,SOLDA BRASIL,CAVALETE DE TUBOS CABEÇA EM V REF. 781300,40.0,38920.0,BRASIL,Comprado,OPERACIONAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 251, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0252,252,03,SETOR 3,41642,2026-02-04,42276,2026-02-05,LAGOS TELHAS LTDA,TELHAS SANDUICHE H=100MM,102.4,12687.36,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 252, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0253,253,03,SETOR 3,41532,2026-01-28,42113,2026-01-28,EDFER - COMERCIO DE FERRO E ACO LTDA,FERRO U 6 ENRIJECIDO 150X60 CH 2.65,78.0,3751.8,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 253, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0254,254,03,SETOR 3,41273,2026-01-12,42141,2026-01-29,RAFIL SUPRIMENTOS OFFSHORE LTDA,"PARAFUSO SEXTAVADO AUTOBROCANTE 12X4 ROSCA DUPLA 10,2CM",1800.0,3960.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 254, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0255,255,15,SETOR 15,29970,2026-03-30,43409,2026-03-31,FORT CONSTRUCOES COMERCIO E SERVICOS LTDA,AUMENTAR DIVISORIA NO ESTOQUE,1.0,1000.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 255, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0256,256,15,SETOR 15,29970,2026-03-30,43409,2026-03-31,FORT CONSTRUCOES COMERCIO E SERVICOS LTDA,FABRICAÇÃO E INSTALAÇÃO DE 1 PRATELEIRA NO ESTOQUE,1.0,8250.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 256, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0257,257,03,SETOR 3,29851,2026-03-04,42923,2026-03-12,RAFIL SUPRIMENTOS OFFSHORE LTDA,TELHAS TRANSLUCIDAS DE POLIPROPILENO TRAPÉZIO,42.0,6022.87,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 257, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0258,258,03,SETOR 3,42084,2026-03-11,42926,2026-03-12,RAFIL SUPRIMENTOS OFFSHORE LTDA,LUMINÁRIA DE LED 400W HIGHBAY,50.0,9604.0,BRASIL,Em Orçamento,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 258, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0259,259,15,SETOR 15,29970,2026-03-30,43409,2026-03-12,FORT CONSTRUCOES COMERCIO E SERVICOS LTDA,CONFECCIONAR MAIS 6 DIVISORIAS E 1 PRATELEIRAS,2.0,9250.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 259, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0260,260,03,SETOR 3,42183,2026-03-16,43086,2026-03-19,MADEIREIRA OLIGRAN DE MACAE LTDA,"COMPENSADO NAVAL 2,20 COMP. X 1,60M LARG. X 20 MM",30.0,8991.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 260, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0261,261,03,SETOR 3,42183,2026-03-16,43087,2026-03-19,EDFER - COMERCIO DE FERRO E ACO LTDA,"BARRA CHATA 2"" X 1/4"" ESP. A36",72.0,1303.92,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 261, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0262,262,03,SETOR 3,42183,2026-03-16,43087,2026-03-19,EDFER - COMERCIO DE FERRO E ACO LTDA,"CANTONEIRA ABAS IGUAIS 2"" X 2"" X 1/4"" ESP. A36",402.0,13700.16,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 262, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0263,263,03,SETOR 3,42137,2026-03-16,43000,2026-03-19,EDFER - COMERCIO DE FERRO E ACO LTDA,"METALON 60MM X 60MM X 3,2MM",192.0,15866.88,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 263, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0264,264,03,SETOR 3,,,42708,2026-03-11,EDFER - COMERCIO DE FERRO E ACO LTDA,"PERFIL AC U SIMPLES 5"" 130 X 40 X 2,65 ESP",60.0,1938.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 264, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0265,265,03,SETOR 3,,,,,CONUTWAY,ELECTRICAL CABLES,1.0,257204.98,CHINA,Orçamento não Aprovado,ELÉTRICA,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 265, ""original_status"": ""Orçamento não Apravado""}"
xlsx-25-05-26-r0266,266,04,SETOR 4,,,,,PARAGUASSU PROJETOS,AVALIAÇAO E CALCULO ESTRUTURAL PONTE,1.0,9000.0,BRASIL,Em Orçamento,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 266, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0267,267,06,SETOR 6,,,,,PARAGUASSU PROJETOS,AVALIAÇAO E CALCULO ESTRUTURAL MONORAIL,1.0,3600.0,BRASIL,Em Orçamento,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 267, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0268,268,06,SETOR 6,030065,,43604,2026-04-09,PARAGUASSU PROJETOS,AVALIAÇAO E CALCULO ESTRUTURAL GALPÃO DE PINTURA,1.0,3200.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 268, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0269,269,07A,SETOR 7A,,,,,PARAGUASSU PROJETOS,AVALIAÇAO E CALCULO ESTRUTURAL PISO DO GALPÃO,1.0,2000.0,BRASIL,Em Orçamento,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 269, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0270,270,01,SETOR 1,,,,,PARAGUASSU PROJETOS,AVALIAÇAO E CALCULO ESTRUTURAL GALPÃP DE ARMAZENAMENTO,1.0,2200.0,BRASIL,Em Orçamento,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 270, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0271,271,06,SETOR 6,,,,,SHANDONG KAITAI,MECHANICAL SAND RECOVERY SYSTEM - SISTEMA DE JATO - VER_0,1.0,66907.5,CHINA,Em Orçamento,OPERACIONAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 271, ""original_status"": ""Em Orçamento""}"
xlsx-25-05-26-r0272,272,06,SETOR 6,,,43932,2026-04-27,SHANDONG KAITAI,MECHANICAL SAND RECOVERY SYSTEM - SISTEMA DE JATO - VER_1,1.0,124306.875,CHINA,Comprado,OPERACIONAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 272, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0273,273,06,SETOR 6,030225,2026-04-10,43629,2026-04-13,HENAN ZHONGGONG GROUP.,Trackless Transfer Cart DWP-2T - Plataforma eletrica,3.0,91426.5,CHINA,Comprado,OPERACIONAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 273, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0274,274,06,SETOR 6,,,,2026-04-13,HENAN ZHONGGONG GROUP.,Trackless Transfer Cart DWP-10T - Plataforma eletrica,1.0,56157.75,CHINA,Orçamento não Aprovado,OPERACIONAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 274, ""original_status"": ""Orçamento não Apravado""}"
xlsx-25-05-26-r0275,275,06,SETOR 6,030310,2026-04-10,43652,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,"CANTONEIRA ABAS IGUAIS 2"" X 2"" X 1/4"" ESP. A36",108.0,3930.12,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 275, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0276,276,15,SETOR 15,030310,2026-04-10,43652,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,"BARRA CHATA 2"" X 1/4"" ESP. A36",36.0,695.88,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 276, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0277,277,15,SETOR 15,030272,2026-04-10,43646,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,"PERFIL AC U SIMPLES 100 X 40 X 2,65 ESP",96.0,2476.8,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 277, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0278,278,07A,SETOR 7A,030272,2026-04-10,43646,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,PERFIL AC UDC ENRIJECIDO 75 X 40 X 15 X 2MM ESP,252.0,4838.4,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 278, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0279,279,07A,SETOR 7A,030272,2026-04-10,43646,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,"PERFIL W150 X 22,50 KG/M ASTM A36 GR.B",24.0,4806.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 279, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0280,280,07A,SETOR 7A,030272,2026-04-10,43646,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,"PERFIL U - 92MM X 30MM X 2,25MM - A36",120.0,2016.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 280, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0281,281,07A,SETOR 7A,030270,2026-04-10,43649,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,"CANTONEIRA ABAS IGUAIS 2"" X 2"" X 1/4"" ESP. A36",18.0,622.08,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 281, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0282,282,06,SETOR 6,030270,2026-04-10,43649,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,"CANTONEIRA ABAS IGUAIS 2 1/2"" X 2 1/2"" X 3/16"" ESP. A36",36.0,1188.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 282, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0283,283,06,SETOR 6,030270,2026-04-10,43649,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,"METALON 60MM X 60MM X 3,2MM",156.0,12891.84,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 283, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0284,284,06,SETOR 6,030270,2026-04-10,43649,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,METALON DW 40 X 40 (CHAPA 18),42.0,604.8,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 284, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0285,285,06,SETOR 6,030270,2026-04-10,43649,2026-04-13,EDFER - COMERCIO DE FERRO E ACO LTDA,"CHAPA DE AÇO LISA 2,65 MM X 1200 MM X 3000 MM",1957.04,14286.39,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 285, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0286,286,06,SETOR 6,030275,2026-04-11,43662,2026-04-14,FORT CONSTRUCOES COMERCIO E SERVICOS LTDA,CONSTRUÇÃO DE MAIS DOIS MÓDULOS CABINE DE JATO COM PORTÕES,1.0,20000.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 286, ""original_status"": ""Comprado""}"
